LabelSeiteOrganisation;LabelSeiteSeite;LabelSeiteDatum;LabelSeiteSeiten;t1;T2;T21;T31;T22;T32;T23;T33;T24;T34;T25;T35;T16;T26;T36;T17;T27;T37;T18;T28;T38;T19;T29;T39;T20;T30;T40;TH1;TH11;TH21;TH31;TH2;TH12;TH22;TH32;TH3;TH13;TH23;TH33;TH4;TH14;TH24;TH34;TH5;TH15;TH25;TH35;TH6;TH16;TH26;TH36;TH7;TH17;TH27;TH37;TH8;TH18;TH28;TH38;TH9;TH19;TH29;TH39;TH10;TH20;TH30;TH40;T3;T4;T5;T6;T7;T8;T9;T10;t11;t12;T13;T14;T15
;;;;1/2024/0835 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 60 x 520 x 130 mm
Masse: 5,1 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0835 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 60 x 520 x 130 mm
Masse: 5,1 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0835 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 60 x 520 x 130 mm
Masse: 5,1 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0835 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 60 x 520 x 130 mm
Masse: 5,1 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0835 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 60 x 520 x 130 mm
Masse: 5,1 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0835 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 60 x 520 x 130 mm
Masse: 5,1 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0835 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 60 x 520 x 130 mm
Masse: 5,1 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0836 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 3,6 kg
Objektmaß HxBxT: 60 x 430 x 125 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0836 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 3,6 kg
Objektmaß HxBxT: 60 x 430 x 125 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0836 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 3,6 kg
Objektmaß HxBxT: 60 x 430 x 125 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0836 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 3,6 kg
Objektmaß HxBxT: 60 x 430 x 125 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0836 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 3,6 kg
Objektmaß HxBxT: 60 x 430 x 125 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0836 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 3,6 kg
Objektmaß HxBxT: 60 x 430 x 125 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0836 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 3,6 kg
Objektmaß HxBxT: 60 x 430 x 125 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0836 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 3,6 kg
Objektmaß HxBxT: 60 x 430 x 125 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0836-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0838 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 200 x 500 x 225 mm
Masse: 19 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0838 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 200 x 500 x 225 mm
Masse: 19 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0838 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 200 x 500 x 225 mm
Masse: 19 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0838 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 200 x 500 x 225 mm
Masse: 19 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0838 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 200 x 500 x 225 mm
Masse: 19 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0838 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 200 x 500 x 225 mm
Masse: 19 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0838 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 200 x 500 x 225 mm
Masse: 19 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0838 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 200 x 500 x 225 mm
Masse: 19 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0838-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0839 0;Schwermasch.bau 'Heinrich Rau' (VEB);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,65 kg
Objektmaß HxBxT: 235 x 320 x 190 mm";;;RZ 6.KTD.SR 05.F 12.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0839 0;Schwermasch.bau 'Heinrich Rau' (VEB);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,65 kg
Objektmaß HxBxT: 235 x 320 x 190 mm";;;RZ 6.KTD.SR 05.F 12.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0839 0;Schwermasch.bau 'Heinrich Rau' (VEB);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,65 kg
Objektmaß HxBxT: 235 x 320 x 190 mm";;;RZ 6.KTD.SR 05.F 12.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0839 0;Schwermasch.bau 'Heinrich Rau' (VEB);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,65 kg
Objektmaß HxBxT: 235 x 320 x 190 mm";;;RZ 6.KTD.SR 05.F 12.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0839 0;Schwermasch.bau 'Heinrich Rau' (VEB);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,65 kg
Objektmaß HxBxT: 235 x 320 x 190 mm";;;RZ 6.KTD.SR 05.F 12.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0839 0;Schwermasch.bau 'Heinrich Rau' (VEB);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,65 kg
Objektmaß HxBxT: 235 x 320 x 190 mm";;;RZ 6.KTD.SR 05.F 12.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0839-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0851 0;"VEB Lied der Zeit / VEB Deutsche Schallplatte
VEB Statron
Gerhard Hohmuth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 292 x 205 x 245 mm
Masse: 5,4 kg";;;RZ 6.KTD.SR 04.F 27.B 07;;;;"https://ifatwww.et.uni-magdeburg.de/~madaus/boxentext/br25t.html
https://de.wikipedia.org/wiki/BR_25";"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1984 - 1990 (vor 1990);
;;;;1/2024/0851 0;"VEB Lied der Zeit / VEB Deutsche Schallplatte
VEB Statron
Gerhard Hohmuth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 292 x 205 x 245 mm
Masse: 5,4 kg";;;RZ 6.KTD.SR 04.F 27.B 07;;;;"https://ifatwww.et.uni-magdeburg.de/~madaus/boxentext/br25t.html
https://de.wikipedia.org/wiki/BR_25";"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1984 - 1990 (vor 1990);
;;;;1/2024/0851 0;"VEB Lied der Zeit / VEB Deutsche Schallplatte
VEB Statron
Gerhard Hohmuth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 292 x 205 x 245 mm
Masse: 5,4 kg";;;RZ 6.KTD.SR 04.F 27.B 07;;;;"https://ifatwww.et.uni-magdeburg.de/~madaus/boxentext/br25t.html
https://de.wikipedia.org/wiki/BR_25";"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1984 - 1990 (vor 1990);
;;;;1/2024/0851 0;"VEB Lied der Zeit / VEB Deutsche Schallplatte
VEB Statron
Gerhard Hohmuth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 292 x 205 x 245 mm
Masse: 5,4 kg";;;RZ 6.KTD.SR 04.F 27.B 07;;;;"https://ifatwww.et.uni-magdeburg.de/~madaus/boxentext/br25t.html
https://de.wikipedia.org/wiki/BR_25";"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1984 - 1990 (vor 1990);
;;;;1/2024/0851 0;"VEB Lied der Zeit / VEB Deutsche Schallplatte
VEB Statron
Gerhard Hohmuth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 292 x 205 x 245 mm
Masse: 5,4 kg";;;RZ 6.KTD.SR 04.F 27.B 07;;;;"https://ifatwww.et.uni-magdeburg.de/~madaus/boxentext/br25t.html
https://de.wikipedia.org/wiki/BR_25";"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1984 - 1990 (vor 1990);
;;;;1/2024/0851 0;"VEB Lied der Zeit / VEB Deutsche Schallplatte
VEB Statron
Gerhard Hohmuth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 292 x 205 x 245 mm
Masse: 5,4 kg";;;RZ 6.KTD.SR 04.F 27.B 07;;;;"https://ifatwww.et.uni-magdeburg.de/~madaus/boxentext/br25t.html
https://de.wikipedia.org/wiki/BR_25";"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0851-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1984 - 1990 (vor 1990);
;;;;1/2024/0853 0;"VEB Lied der Zeit / VEB Deutsche Schallplatte
VEB Statron
Gerhard Hohmuth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 292 x 205 x 245 mm
Masse: 5,4 kg";;;RZ 6.KTD.SR 04.F 27.B 07;;;;siehe 1/2024/0851;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0853-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0853-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0853-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1984 - 1990 (vor 1990);
;;;;1/2024/0853 0;"VEB Lied der Zeit / VEB Deutsche Schallplatte
VEB Statron
Gerhard Hohmuth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 292 x 205 x 245 mm
Masse: 5,4 kg";;;RZ 6.KTD.SR 04.F 27.B 07;;;;siehe 1/2024/0851;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0853-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0853-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0853-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1984 - 1990 (vor 1990);
